date,id,colony_morphology,sample_site,Q
2015-12-01T00:00:00Z,EM-1269 (M),"Opaque mold, white fuzz",304-2,2015.4
2015-12-01T00:00:00Z,EM-1270,"Opaque, flat, irregular",304-2,2015.4
2015-12-01T00:00:00Z,EM-1271,"White, flat, circular, red center",304-2,2015.4
2015-12-01T00:00:00Z,EM-1272,"Tan, convex, circular, glossy",304-4,2015.4
2015-12-01T00:00:00Z,EM-1273 (M),"Tan mold, opaque border",301-1,2015.4
2015-12-01T00:00:00Z,EM-1273 (M),"Tan mold, opaque border",304-1,2015.4
2015-12-01T00:00:00Z,EM-1273 (M),"Tan mold, opaque border",304-5,2015.4
2015-12-01T00:00:00Z,EM-1274 (M),Opaque mold,301-1,2015.4
2015-12-01T00:00:00Z,EM-1274 (M),Opaque mold,301-2,2015.4
2015-12-01T00:00:00Z,EM-1274 (M),Opaque mold,301-3,2015.4
2015-12-01T00:00:00Z,EM-1274 (M),Opaque mold,304-3,2015.4
2015-12-01T00:00:00Z,EM-1275,"Pink, convex, circular",301-2,2015.4
2015-12-02T00:00:00Z,EM-1277,"Yellow, convex, circular",301-1,2015.4
2015-12-02T00:00:00Z,EM-1277,"Yellow, convex, circular",301-2,2015.4
2015-12-02T00:00:00Z,EM-1277,"Yellow, convex, circular",301-3,2015.4
2015-12-02T00:00:00Z,EM-1277,"Yellow, convex, circular",304-1,2015.4
2015-12-02T00:00:00Z,EM-1277,"Yellow, convex, circular",304-2,2015.4
2015-12-02T00:00:00Z,EM-1277,"Yellow, convex, circular",304-3,2015.4
2015-12-02T00:00:00Z,EM-1277,"Yellow, convex, circular",304-5,2015.4
2015-12-02T00:00:00Z,EM-1278,"White, flat, circular,",301-1,2015.4
2015-12-02T00:00:00Z,EM-1278,"White, flat, circular,",301-2,2015.4
2015-12-02T00:00:00Z,EM-1278,"White, flat, circular,",301-3,2015.4
2015-12-02T00:00:00Z,EM-1278,"White, flat, circular,",301-F1,2015.4
2015-12-02T00:00:00Z,EM-1278,"White, flat, circular,",301-T2,2015.4
2015-12-02T00:00:00Z,EM-1278,"White, flat, circular,",304-1,2015.4
2015-12-02T00:00:00Z,EM-1278,"White, flat, circular,",304-2,2015.4
2015-12-02T00:00:00Z,EM-1278,"White, flat, circular,",304-3,2015.4
2015-12-02T00:00:00Z,EM-1278,"White, flat, circular,",304-4,2015.4
2015-12-02T00:00:00Z,EM-1278,"White, flat, circular,",304-5,2015.4
2015-12-02T00:00:00Z,EM-1278,"White, flat, circular,",304-F1,2015.4
2015-12-02T00:00:00Z,EM-1279,"Cream, convex, circular",301-1,2015.4
2015-12-02T00:00:00Z,EM-1279,"Cream, convex, circular",301-2,2015.4
2015-12-02T00:00:00Z,EM-1279,"Cream, convex, circular",301-3,2015.4
2015-12-02T00:00:00Z,EM-1279,"Cream, convex, circular",304-1,2015.4
2015-12-02T00:00:00Z,EM-1279,"Cream, convex, circular",304-2,2015.4
2015-12-02T00:00:00Z,EM-1279,"Cream, convex, circular",304-5,2015.4
2015-05-05T00:00:00Z,EM-128,white flat circular,305-1,2015.2
2015-05-05T00:00:00Z,EM-128,white flat circular,305-1,2015.2
2015-05-05T00:00:00Z,EM-128,white flat circular,305-F1,2015.2
2015-12-02T00:00:00Z,EM-1280,"Orange, flat, circular",301-1,2015.4
2015-12-02T00:00:00Z,EM-1281,"Transparent, flat, irregular",301-1,2015.4
2015-12-02T00:00:00Z,EM-1281,"Transparent, flat, irregular",304-4,2015.4
2015-12-02T00:00:00Z,EM-1282,"Translucent white, convex, irregular",301-1,2015.4
2015-12-02T00:00:00Z,EM-1283 (M),"Cream mold, circular",301-1,2015.4
2015-12-02T00:00:00Z,EM-1284,"Cream, convex, irregular",301-2,2015.4
2015-12-02T00:00:00Z,EM-1284,"Cream, convex, irregular",304-2,2015.4
2015-12-02T00:00:00Z,EM-1284,"Cream, convex, irregular",304-5,2015.4
2015-12-02T00:00:00Z,EM-1285,"Pink, convex, circular",301-2,2015.4
2015-12-02T00:00:00Z,EM-1285,"Pink, convex, circular",304-3,2015.4
2015-12-02T00:00:00Z,EM-1286,"White, flat, circular w/halo",301-2,2015.4
2015-12-02T00:00:00Z,EM-1286,"White, flat, circular w/halo",301-F1,2015.4
2015-12-02T00:00:00Z,EM-1286,"White, flat, circular w/halo",304-2,2015.4
2015-12-02T00:00:00Z,EM-1287,"Opaque, flat, circular",301-2,2015.4
2015-12-02T00:00:00Z,EM-1287,"Opaque, flat, circular",301-3,2015.4
2015-12-02T00:00:00Z,EM-1287,"Opaque, flat, circular",304-1,2015.4
2015-12-02T00:00:00Z,EM-1287,"Opaque, flat, circular",304-2,2015.4
2015-12-02T00:00:00Z,EM-1287,"Opaque, flat, circular",304-3,2015.4
2015-12-02T00:00:00Z,EM-1287,"Opaque, flat, circular",304-4,2015.4
2015-12-02T00:00:00Z,EM-1288,"Cream, flat, expanding",301-3,2015.4
2015-12-02T00:00:00Z,EM-1289,"Orange, convex, circular, glossy",301-3,2015.4
2015-05-05T00:00:00Z,EM-129,Cream convex circular,305-1,2015.2
2015-05-05T00:00:00Z,EM-129,Cream convex circular,305-3,2015.2
2015-12-02T00:00:00Z,EM-1290 (M),"White mold, opaque border",304-1,2015.4
2015-12-02T00:00:00Z,EM-1291,"White, convex, circular",304-1,2015.4
2015-12-02T00:00:00Z,EM-1291,"White, convex, circular",304-3,2015.4
2015-12-02T00:00:00Z,EM-1291,"White, convex, circular",304-4,2015.4
2015-12-02T00:00:00Z,EM-1292,"White, flat, irregular, red center",304-2,2015.4
2015-12-02T00:00:00Z,EM-1292,"White, flat, irregular, red center",304-4,2015.4
2015-12-02T00:00:00Z,EM-1293 (M),"White mold, white fuzz",304-2,2015.4
2015-12-02T00:00:00Z,EM-1294,"Cream, convex, circular, glossy",304-2,2015.4
2015-12-02T00:00:00Z,EM-1295,"White, flat, irregular",301-F1,2015.4
2015-12-02T00:00:00Z,EM-1296 (M),"White mold, orange reverse",301-F1,2015.4
2015-12-02T00:00:00Z,EM-1297,"Translucent, convex, circular",301-3,2015.4
2015-12-02T00:00:00Z,EM-1297,"Translucent, convex, circular",301-T1,2015.4
2015-12-02T00:00:00Z,EM-1298 (M),"Tan mold, white fuzz",304-F1,2015.4
2015-04-09T00:00:00Z,EM-13 (M),"White mold, grey center",311-2,2015.2
2015-05-05T00:00:00Z,EM-130,cream convex irregular bumpy,305-1,2015.2
2015-12-02T00:00:00Z,EM-1300 (M),"Green mold, opaque border",304-1,2015.4
2015-12-02T00:00:00Z,EM-1300 (M),"Green mold, opaque border",304-4,2015.4
2015-12-02T00:00:00Z,EM-1301 (M),Opaque Mold,304-1,2015.4
2015-12-02T00:00:00Z,EM-1302 (M),"Opaque mold, white fuzz",304-1,2015.4
2015-12-02T00:00:00Z,EM-1303,"Cream, circular, pink center",304-5,2015.4
2015-12-03T00:00:00Z,EM-1304,"White, flat, circular",305-2,2015.4
2015-12-03T00:00:00Z,EM-1304,"White, flat, circular",305-W2,2015.4
2015-12-03T00:00:00Z,EM-1304,"White, flat, circular",307-D3,2015.4
2015-12-03T00:00:00Z,EM-1305,"Cream, convex, circular",305-3,2015.4
2015-12-03T00:00:00Z,EM-1306,"Yellow, convex, circular",306-1,2015.4
2015-12-03T00:00:00Z,EM-1307,"White, convex, circular",305-F1,2015.4
2015-12-04T00:00:00Z,EM-1308,"White, flat, circular",302-1,2015.4
2015-12-04T00:00:00Z,EM-1308,"White, flat, circular",304-1,2015.4
2015-12-04T00:00:00Z,EM-1308,"White, flat, circular",314-1,2015.4
2015-12-04T00:00:00Z,EM-1308,"White, flat, circular",314-2,2015.4
2015-12-04T00:00:00Z,EM-1309,"Orange, convex, circular",304-1,2015.4
2015-05-05T00:00:00Z,EM-131,yellow convex circular,305-2,2015.2
2015-12-04T00:00:00Z,EM-1310,"Yellow, convex, circular",304-2,2015.4
2015-12-04T00:00:00Z,EM-1310,"Yellow, convex, circular",311-T3,2015.4
2015-12-04T00:00:00Z,EM-1310,"Yellow, convex, circular",312-EC1,2015.4
2015-12-04T00:00:00Z,EM-1311,"Cream, convex, circular, glossy",311-1,2015.4
2015-12-04T00:00:00Z,EM-1311,"Cream, convex, circular, glossy",312-7,2015.4
2015-12-04T00:00:00Z,EM-1311,"Cream, convex, circular, glossy",313-1,2015.4
2015-12-04T00:00:00Z,EM-1312,"White, convex, circular",302-PT1,2015.4
2015-12-04T00:00:00Z,EM-1312,"White, convex, circular",311-6,2015.4
2015-12-04T00:00:00Z,EM-1312,"White, convex, circular",311-2,2015.4
2015-12-04T00:00:00Z,EM-1312,"White, convex, circular",312-0019,2015.4
2015-12-04T00:00:00Z,EM-1312,"White, convex, circular",312-7,2015.4
2015-12-04T00:00:00Z,EM-1313,"White, convex, irregular, with halo",313-1,2015.4
2015-12-04T00:00:00Z,EM-1314,"Cream, flat, circular",313-1,2015.4
2015-12-04T00:00:00Z,EM-1315,"Opaque, flat, irregular, expanding",315-1,2015.4
2015-12-04T00:00:00Z,EM-1316,"Yellow, convex, irregular, wrinkled",312-EC1,2015.4
2015-12-04T00:00:00Z,EM-1317,"Cream, wrinkled, irregular, pulvinate center",314-T10,2015.4
2015-12-04T00:00:00Z,EM-1319 (M),"Opaque mold, white fuzz",312-1,2015.4
2015-05-05T00:00:00Z,EM-132,transparent flat irregualr,305-3,2015.2
2015-12-08T00:00:00Z,EM-1320,"Cream, convex, circular",305-1,2015.4
2015-12-08T00:00:00Z,EM-1320,"Cream, convex, circular",306-T1,2015.4
2015-12-08T00:00:00Z,EM-1320,"Cream, convex, circular",307-F1,2015.4
2015-12-08T00:00:00Z,EM-1321,"Cream, flat, circular",305-1,2015.4
2015-12-08T00:00:00Z,EM-1321,"Cream, flat, circular",305-F1,2015.4
2015-12-08T00:00:00Z,EM-1322,"Yellow, flat, expanding",305-1,2015.4
2015-12-08T00:00:00Z,EM-1323,"White, umbonate, circular",305-1,2015.4
2015-12-08T00:00:00Z,EM-1324,"White, flat, circular",305-2,2015.4
2015-12-08T00:00:00Z,EM-1324,"White, flat, circular",305-3,2015.4
2015-12-08T00:00:00Z,EM-1324,"White, flat, circular",305-F1,2015.4
2015-12-08T00:00:00Z,EM-1325,"Translucent, flat, circular",305-2,2015.4
2015-12-08T00:00:00Z,EM-1326,"Yellow, convex, circular",305-3,2015.4
2015-12-08T00:00:00Z,EM-1326,"Yellow, convex, circular",305-W1,2015.4
2015-12-08T00:00:00Z,EM-1327,"White, flat, irregular",305-3,2015.4
2015-12-08T00:00:00Z,EM-1328 (M),"Brown mold, white fuzz",305-3,2015.4
2015-12-08T00:00:00Z,EM-1329 (M),"Yellow, powdery mold",305-W3,2015.4
2015-05-05T00:00:00Z,EM-133,peach convex circular,307-1,2015.2
2015-12-11T00:00:00Z,EM-1330,"Cream, flat, circular",301-1,2015.4
2015-12-11T00:00:00Z,EM-1330,"Cream, flat, circular",301-2,2015.4
2015-12-11T00:00:00Z,EM-1330,"Cream, flat, circular",301-3,2015.4
2015-12-11T00:00:00Z,EM-1330,"Cream, flat, circular",311-6,2015.4
2015-12-11T00:00:00Z,EM-1330,"Cream, flat, circular",311-7,2015.4
2015-12-11T00:00:00Z,EM-1330,"Cream, flat, circular",313-2,2015.4
2015-12-11T00:00:00Z,EM-1331,"Cream, raised, rugose",301-2,2015.4
2015-12-11T00:00:00Z,EM-1331,"Cream, raised, rugose",302-4,2015.4
2015-12-11T00:00:00Z,EM-1332,"Translucent red, flat, circular",302-4,2015.4
2015-12-11T00:00:00Z,EM-1333 (M),"Cream mold, circular",302-6,2015.4
2015-12-11T00:00:00Z,EM-1334,"Cream, convex, circular",304-2,2015.4
2015-12-11T00:00:00Z,EM-1334,"Cream, convex, circular",311-7,2015.4
2015-12-11T00:00:00Z,EM-1334,"Cream, convex, circular",312-2,2015.4
2015-12-11T00:00:00Z,EM-1334,"Cream, convex, circular",313-3,2015.4
2015-12-11T00:00:00Z,EM-1334,"Cream, convex, circular",315-3,2015.4
2015-12-11T00:00:00Z,EM-1334,"Cream, convex, circular",315-4,2015.4
2015-12-11T00:00:00Z,EM-1335,"Yellow, convex, circular",301-T2,2015.4
2015-12-11T00:00:00Z,EM-1335,"Yellow, convex, circular",304-3,2015.4
2015-12-11T00:00:00Z,EM-1336,"Translucent yellow, flat, circular",311-2,2015.4
2015-12-11T00:00:00Z,EM-1337,"White, flat, circular",301-F1,2015.4
2015-12-11T00:00:00Z,EM-1337,"White, flat, circular",312-2,2015.4
2015-12-11T00:00:00Z,EM-1337,"White, flat, circular",313-3,2015.4
2015-12-11T00:00:00Z,EM-1338,"White, flat, irregular",301-T2,2015.4
2015-12-11T00:00:00Z,EM-1339,"Opaque, flat, circular",315-EC1,2015.4
2015-05-06T00:00:00Z,EM-134,"Yellow, convex, circular",305-2,2015.2
2015-05-06T00:00:00Z,EM-134,"Yellow, convex, circular",305-F1,2015.2
2015-12-11T00:00:00Z,EM-1341 (M),"Green mold, White border",301-2,2015.4
2015-12-11T00:00:00Z,EM-1341 (M),"Green mold, White border",301-3,2015.4
2015-12-11T00:00:00Z,EM-1341 (M),"Green mold, White border",311-6,2015.4
2015-12-11T00:00:00Z,EM-1341 (M),"Green mold, White border",314-0562,2015.4
2015-12-11T00:00:00Z,EM-1342 (M),"Green powdery mold,white border",301-3,2015.4
2015-12-11T00:00:00Z,EM-1343 (M),Brown mold white fuzz,302-6,2015.4
2015-12-15T00:00:00Z,EM-1345,"Yellow convex, circular",305-1,2015.4
2015-12-15T00:00:00Z,EM-1345,"Yellow convex, circular",305-5,2015.4
2015-12-15T00:00:00Z,EM-1345,"Yellow convex, circular",305-1,2015.4
2015-12-15T00:00:00Z,EM-1345,"Yellow convex, circular",305-F1,2015.4
2015-12-15T00:00:00Z,EM-1346,"Cream, convex, circular",305-1,2015.4
2015-12-15T00:00:00Z,EM-1346,"Cream, convex, circular",305-2,2015.4
2015-12-15T00:00:00Z,EM-1346,"Cream, convex, circular",305-1,2015.4
2015-12-15T00:00:00Z,EM-1347,"Cream, convex, irregular",307-F1,2015.4
2015-12-15T00:00:00Z,EM-1349,"White, flat, circular",305-2,2015.4
2015-12-15T00:00:00Z,EM-1349,"White, flat, circular",305-5,2015.4
2015-12-15T00:00:00Z,EM-1349,"White, flat, circular",305-F1,2015.4
2015-12-15T00:00:00Z,EM-1349,"White, flat, circular",305-W1,2015.4
2015-05-06T00:00:00Z,EM-135,"white, flat, circular",307-1,2015.2
2015-12-15T00:00:00Z,EM-1350,"Yellow, convex, irregular",305-5,2015.4
2015-12-15T00:00:00Z,EM-1351,"Cream, umbonate, circular",305-2,2015.4
2015-12-15T00:00:00Z,EM-1352,"Cream, flat, circular",305-1,2015.4
2015-12-15T00:00:00Z,EM-1352,"Cream, flat, circular",305-W1,2015.4
2015-12-15T00:00:00Z,EM-1352,"Cream, flat, circular",306-F1,2015.4
2015-12-15T00:00:00Z,EM-1353 (M),White mold,305-W1,2015.4
2015-12-15T00:00:00Z,EM-1354,"Yellow, flat, circular",305-W1,2015.4
2015-12-15T00:00:00Z,EM-1355,"Opaque, convex, mucosal",307-F1,2015.4
2015-12-15T00:00:00Z,EM-1356 (M),"Brown mold powerdery mold, green to white border",306-1,2015.4
2015-12-15T00:00:00Z,EM-1357 (M),"Yellow mold, green fuzz, white border",305-W1,2015.4
2015-12-18T00:00:00Z,EM-1358,"White, flat, circular",301-1,2015.4
2015-12-18T00:00:00Z,EM-1358,"White, flat, circular",302-5,2015.4
2015-12-18T00:00:00Z,EM-1358,"White, flat, circular",311-3,2015.4
2015-12-18T00:00:00Z,EM-1358,"White, flat, circular",311-W2,2015.4
2015-12-18T00:00:00Z,EM-1358,"White, flat, circular",312-4,2015.4
2015-12-18T00:00:00Z,EM-1358,"White, flat, circular",312-T6,2015.4
2015-12-18T00:00:00Z,EM-1359,"Yellow, convex, circular",301-T2,2015.4
2015-12-18T00:00:00Z,EM-1359,"Yellow, convex, circular",302-1,2015.4
2015-12-18T00:00:00Z,EM-1359,"Yellow, convex, circular",311-3,2015.4
2015-12-18T00:00:00Z,EM-1359,"Yellow, convex, circular",311-7,2015.4
2015-12-18T00:00:00Z,EM-1360 (M),White circular convex mold,304-3,2015.4
2015-12-18T00:00:00Z,EM-1360 (M),White circular convex mold,315-2,2015.4
2015-12-18T00:00:00Z,EM-1361,"Transparent, umbonate, circular",304-3,2015.4
2015-12-18T00:00:00Z,EM-1362,"Translucent yellow, flat, irregular",304-3,2015.4
2015-12-18T00:00:00Z,EM-1363,"Yellow, flat, circular",311-2,2015.4
2015-12-18T00:00:00Z,EM-1364,"Orange, convex, circular",311-7,2015.4
2015-12-18T00:00:00Z,EM-1365,"Cream, flat, circular",302-PT1,2015.4
2015-12-18T00:00:00Z,EM-1365,"Cream, flat, circular",311-7,2015.4
2015-12-18T00:00:00Z,EM-1365,"Cream, flat, circular",315-2,2015.4
2015-12-18T00:00:00Z,EM-1366,"Translucent, convex, circular",311-F1,2015.4
2015-12-18T00:00:00Z,EM-1367,"White, flat, irregular, glossy",312-0013,2015.4
2015-12-15T00:00:00Z,EM-1369,"Cream, Flat, Irregular",307-F1,2015.4
2015-12-21T00:00:00Z,EM-1370,"White, Flat, circular",301-1,2015.4
2015-12-21T00:00:00Z,EM-1370,"White, Flat, circular",301-3,2015.4
2015-12-21T00:00:00Z,EM-1370,"White, Flat, circular",302-7,2015.4
2015-12-21T00:00:00Z,EM-1370,"White, Flat, circular",304-4,2015.4
2015-12-21T00:00:00Z,EM-1370,"White, Flat, circular",304-5,2015.4
2015-12-21T00:00:00Z,EM-1370,"White, Flat, circular",304-F1,2015.4
2015-12-21T00:00:00Z,EM-1370,"White, Flat, circular",312-0020,2015.4
2015-12-21T00:00:00Z,EM-1370,"White, Flat, circular",314-4,2015.4
2015-12-21T00:00:00Z,EM-1370,"White, Flat, circular",314-D1,2015.4
2015-12-21T00:00:00Z,EM-1370,"White, Flat, circular",315-5,2015.4
2015-12-21T00:00:00Z,EM-1371 (M),White mold white fuzz,301-1,2015.4
2015-12-21T00:00:00Z,EM-1371 (M),White mold white fuzz,304-W2,2015.4
2015-12-21T00:00:00Z,EM-1372,"Yellow, convex, circular",301-2,2015.4
2015-12-21T00:00:00Z,EM-1372,"Yellow, convex, circular",302-7,2015.4
2015-12-21T00:00:00Z,EM-1372,"Yellow, convex, circular",304-4,2015.4
2015-12-21T00:00:00Z,EM-1372,"Yellow, convex, circular",304-5,2015.4
2015-12-21T00:00:00Z,EM-1372,"Yellow, convex, circular",311-1,2015.4
2015-12-21T00:00:00Z,EM-1372,"Yellow, convex, circular",311-W3,2015.4
2015-12-21T00:00:00Z,EM-1372,"Yellow, convex, circular",313-T7,2015.4
2015-12-21T00:00:00Z,EM-1372,"Yellow, convex, circular",314-5,2015.4
2015-12-21T00:00:00Z,EM-1373,"White, flat, irregular",301-2,2015.4
2015-12-21T00:00:00Z,EM-1373,"White, flat, irregular",302-3,2015.4
2015-12-21T00:00:00Z,EM-1373,"White, flat, irregular",315-5,2015.4
2015-12-21T00:00:00Z,EM-1374,"Transparent, flat, expanding",301-2,2015.4
2015-12-21T00:00:00Z,EM-1375,"Cream, Convex, circular",301-2,2015.4
2015-12-21T00:00:00Z,EM-1375,"Cream, Convex, circular",304-5,2015.4
2015-12-21T00:00:00Z,EM-1375,"Cream, Convex, circular",312-6,2015.4
2015-12-21T00:00:00Z,EM-1375,"Cream, Convex, circular",313-4,2015.4
2015-12-21T00:00:00Z,EM-1375,"Cream, Convex, circular",314-5,2015.4
2015-12-21T00:00:00Z,EM-1376,"Yellow, convex, irregular, glossy",301-3,2015.4
2015-12-21T00:00:00Z,EM-1376,"Yellow, convex, irregular, glossy",304-5,2015.4
2015-12-21T00:00:00Z,EM-1377,"White, convex circular",301-3,2015.4
2015-12-21T00:00:00Z,EM-1377,"White, convex circular",304-F1,2015.4
2015-12-21T00:00:00Z,EM-1377,"White, convex circular",312-2,2015.4
2015-12-21T00:00:00Z,EM-1378,"Orange, convex, circular",302-7,2015.4
2015-12-21T00:00:00Z,EM-1378,"Orange, convex, circular",314-4,2015.4
2015-12-21T00:00:00Z,EM-1379,"Cream, flat, expanding",301-F1,2015.4
2015-12-21T00:00:00Z,EM-1379,"Cream, flat, expanding",301-T2,2015.4
2015-12-21T00:00:00Z,EM-1379,"Cream, flat, expanding",302-7,2015.4
2015-12-21T00:00:00Z,EM-1379,"Cream, flat, expanding",304-5,2015.4
2015-12-21T00:00:00Z,EM-1380,"Peach, flat, expanding",304-4,2015.4
2015-12-21T00:00:00Z,EM-1380,"Peach, flat, expanding",313-F1,2015.4
2015-12-21T00:00:00Z,EM-1381,"Cream, convex, rugose",304-5,2015.4
2015-12-21T00:00:00Z,EM-1382,"Orange, convex, irregular, glossy",312-2,2015.4
2015-12-21T00:00:00Z,EM-1382,"Orange, convex, irregular, glossy",314-5,2015.4
2015-12-21T00:00:00Z,EM-1382,"Orange, convex, irregular, glossy",315-5,2015.4
2015-12-21T00:00:00Z,EM-1383,"Dark yellow, raised, bumpy",313-4,2015.4
2015-12-21T00:00:00Z,EM-1384,"Peach, convex, circular",314-5,2015.4
2015-12-21T00:00:00Z,EM-1384,"Peach, convex, circular",315-5,2015.4
2015-12-21T00:00:00Z,EM-1385 (M),Opaque mold,304-5,2015.4
2015-12-21T00:00:00Z,EM-1385 (M),Opaque mold,304-W2,2015.4
2015-12-21T00:00:00Z,EM-1385 (M),Opaque mold,311-4,2015.4
2015-12-21T00:00:00Z,EM-1385 (M),Opaque mold,313-4,2015.4
2015-12-21T00:00:00Z,EM-1386,"Translucent yellow, flat, expanding",312-0019,2015.4
2015-12-21T00:00:00Z,EM-1387,"Yellow, convex, circular, glossy",314-D1,2015.4
2015-12-21T00:00:00Z,EM-1388,"Cream, flat,circular",314-D2,2015.4
2015-12-21T00:00:00Z,EM-1389 (M),"Opaque mold, white fuzz",301-3,2015.4
2015-12-21T00:00:00Z,EM-1389 (M),"Opaque mold, white fuzz",302-7,2015.4
2015-12-21T00:00:00Z,EM-1389 (M),"Opaque mold, white fuzz",314-5,2015.4
2015-12-21T00:00:00Z,EM-1390 (M),"White mold, orange reverse",315-5,2015.4
2015-12-21T00:00:00Z,EM-1391 (M),Yellow Mold,311-W3,2015.4
2015-12-21T00:00:00Z,EM-1392,"White, convex, circular, glossy",312-0020,2015.4
2015-12-22T00:00:00Z,EM-1393,"White, Flat, circular",305-1,2015.4
2015-12-22T00:00:00Z,EM-1393,"White, Flat, circular",305-F1,2015.4
2015-12-22T00:00:00Z,EM-1393,"White, Flat, circular",306-2,2015.4
2015-12-22T00:00:00Z,EM-1394,"White, Convex, circular",305-1,2015.4
2015-12-22T00:00:00Z,EM-1394,"White, Convex, circular",305-2,2015.4
2015-12-22T00:00:00Z,EM-1394,"White, Convex, circular",305-3,2015.4
2015-12-22T00:00:00Z,EM-1395,"Translucent white, flat, circular",305-1,2015.4
2015-12-22T00:00:00Z,EM-1396,"White, Flat, irregular",305-2,2015.4
2015-12-22T00:00:00Z,EM-1397 (M),"Grey mold, white border",305-3,2015.4
2015-12-22T00:00:00Z,EM-1398,"Yellow, convex, circular",305-3,2015.4
2015-12-22T00:00:00Z,EM-1398,"Yellow, convex, circular",307-3,2015.4
2015-12-22T00:00:00Z,EM-1399 (M),"Opaque mold, white fuzz",305-1,2015.4
2015-12-22T00:00:00Z,EM-1399 (M),"Opaque mold, white fuzz",305-2,2015.4
2015-12-22T00:00:00Z,EM-1399 (M),"Opaque mold, white fuzz",305-3,2015.4
2015-04-09T00:00:00Z,EM-14 (M),"White mold, opaque border",314-1,2015.2
2015-05-07T00:00:00Z,EM-140,"tan, raised, irregular",305-1,2015.2
2015-12-22T00:00:00Z,EM-1400 (M),"Tan mold, opaque border",305-1,2015.4
2015-12-22T00:00:00Z,EM-1401 (M),"White mold, white fuzz",305-3,2015.4
2015-12-22T00:00:00Z,EM-1402,"Cream, convex, circular",305-2,2015.4
2015-12-22T00:00:00Z,EM-1403,"Cream, convex, circular, glossy",305-2,2015.4
2015-12-29T00:00:00Z,EM-1404,"White, flat, circular",305-1,2015.4
2015-12-29T00:00:00Z,EM-1404,"White, flat, circular",305-2,2015.4
2015-12-29T00:00:00Z,EM-1404,"White, flat, circular",306-T1,2015.4
2015-12-29T00:00:00Z,EM-1404,"White, flat, circular",307-1,2015.4
2015-12-29T00:00:00Z,EM-1404,"White, flat, circular",308-T2,2015.4
2015-12-29T00:00:00Z,EM-1405,"Cream, flat, circular",308-T2,2015.4
2015-12-29T00:00:00Z,EM-1406,"Yellow, convex, circular",305-1,2015.4
2015-12-29T00:00:00Z,EM-1406,"Yellow, convex, circular",305-3,2015.4
2015-12-29T00:00:00Z,EM-1406,"Yellow, convex, circular",305-W2,2015.4
2015-12-29T00:00:00Z,EM-1406,"Yellow, convex, circular",306-1,2015.4
2015-12-29T00:00:00Z,EM-1407,"White, convex, circular",305-1,2015.4
2015-12-29T00:00:00Z,EM-1408,"Tan, flat, circular",305-1,2015.4
2015-12-29T00:00:00Z,EM-1409,"Cream, umbonate, irregular",305-2,2015.4
2015-05-07T00:00:00Z,EM-141,"Cream, flat, circular",305-2,2015.2
2015-12-29T00:00:00Z,EM-1410,"Cream, convex, circlar",305-2,2015.4
2015-12-29T00:00:00Z,EM-1410,"Cream, convex, circlar",305-W2,2015.4
